,index,site_id,n_obs,rmse_ealstm,rmse_xgboost,rmse_lm
169,0,nhdhr_122187194,1,0.5375413513183567,0.7757539367675754,1.6762454185616384
170,0,nhdhr_120819521,1,1.8406557083129869,0.11090316772460795,6.987989308855923
171,0,nhdhr_{461A6D1F-D52F-4F51-965A-3F7F43A43757},1,1.5804840850830075,0.8078514862060544,1.4726173457996978
172,0,nhdhr_112663162,2,0.6850952834528018,0.4070233502819719,0.010818687975898692
173,0,nhdhr_112043207,1,2.4263347625732408,2.495149993896483,2.0300092710671365
174,0,nhdhr_29789891,5,1.0372319923280198,0.8088370489763557,1.6321191441843748
175,0,nhdhr_112654738,3,0.329782662494852,0.4974800725338873,1.3128499159656382
176,0,nhdhr_107071658,1,0.8659433746337903,5.102878036499025,4.131234382631991
177,0,nhdhr_112609682,1,2.22144630432129,2.5722935485839855,2.1547593723936416
178,0,nhdhr_48789360,1,0.20531272888183594,0.49268341064453125,1.9044023413173647
179,0,nhdhr_128057580,1,1.5505846023559577,0.591373252868653,2.9297134028052376
180,0,nhdhr_25621692,6,1.3500503033089835,1.4912090673407072,1.7559445487073562
181,0,nhdhr_107807531,11,0.8321093115406473,1.2697797064519198,1.2886644592667094
182,0,nhdhr_80995293,2,2.042529383510465,2.042278561029908,4.636708990747373
183,0,nhdhr_134187998,1,1.171710586547853,1.866849517822267,2.3127738537756173
184,0,nhdhr_85083506,4,0.6840521484864697,1.685397400997884,2.5520734604515467
185,0,nhdhr_68748190,2,1.1043931426720541,2.8956145875638164,2.2476073891234707
186,0,nhdhr_81003831,2,3.356137362107887,4.607349015839804,4.7987533842467975
187,0,nhdhr_112034379,3,2.012691602799778,1.782144023259637,2.006106913004535
188,0,nhdhr_91595965,254,1.71048297422852,2.6197520141610657,3.2321933862830043
189,0,nhdhr_26155388,1,1.8059590148925793,2.1354115295410168,3.235652153968573
190,0,nhdhr_123271575,1,1.7286064910888648,1.8613541412353491,1.2231535870481558
191,0,nhdhr_{751DF507-02E9-4DAA-8A9E-3402460435C3},2,0.9098206251119831,1.7414446130051764,4.75700891836003
192,0,nhdhr_91676391,1,1.9049190521240238,4.167036437988282,4.717342111979912
193,0,nhdhr_107805873,1,0.20152511596679545,0.692730331420897,0.23586786555645034
194,0,nhdhr_83635603,19,5.766996313317552,4.881514752209049,5.792599317679587
195,0,nhdhr_107806071,3,1.5878484991626776,1.1591476509072454,1.8891324922020434
196,0,nhdhr_112028119,3,0.9980080447782347,1.2063299346178817,0.9404017308336496
197,0,nhdhr_121840183,1,0.3627396392822284,0.004100875854494035,0.9761721031188806
198,0,nhdhr_114542663,2,1.9561736861298744,1.5647279026216132,2.321716289923654
199,0,nhdhr_139259916,33,1.067442291701147,1.8142431211028414,2.504329734725795
200,0,nhdhr_145671446,2,1.0661607212191708,2.5079085531024963,1.4244627688640394
201,0,nhdhr_112630822,8,1.6518940314881452,2.2527262050784143,3.2370528772104255
202,0,nhdhr_{FB775796-F547-41B8-8AD0-173C6981672C},1,0.5006542205810547,0.5237102508544922,0.6368009975069242
203,0,nhdhr_35361059,52,1.8898796036113465,2.157040669690141,2.890814398551854
204,0,nhdhr_114437057,1,1.1015659332275405,2.1473117828369155,2.4678246127751393
205,0,nhdhr_60434885,5,0.833649855839916,2.028066556969248,2.152611749149455
206,0,nhdhr_34123048,1,1.3810754394531237,1.1479707336425768,0.8338584069697923
207,0,nhdhr_90694937,13,1.2821054606898068,1.4591215017589476,1.6057793369986413
208,0,nhdhr_85084040,9,1.1653840266523852,2.060174674945753,2.2785254920356364
209,0,nhdhr_85829006,1,2.332824325561525,1.5473896026611342,1.1785486435977148
210,0,nhdhr_65717296,4,1.7229908958732887,2.1700804976664028,3.3704818522454145
211,0,nhdhr_90119547,1,1.8166534423828153,4.288964462280276,6.678344260392052
212,0,nhdhr_{6A4E08BF-607F-433E-BE6B-F07C3B89B412},6,1.3757594606592465,2.3329446214539424,2.969089479165902
213,0,nhdhr_136680631,1,0.14080200195312642,0.1325935363769517,0.8233278706837908
214,0,nhdhr_107817905,2,1.013731458360606,0.723182332395122,1.4624014250698438
215,0,nhdhr_85083536,5,1.024274908479854,2.270609426035515,3.3000051653999956
216,0,nhdhr_114543009,4,1.2004316405240876,3.311434380615994,2.229527461784485
217,0,nhdhr_129955086,1,1.19388656616211,2.5253456115722663,1.7917183309887612
218,0,nhdhr_87819555,1,2.6052351379394523,1.3945684814453116,0.42897269839256325
219,0,nhdhr_91596527,15,2.1501533322760973,2.27513808714252,2.888311022783536
220,0,nhdhr_29884887,1,0.2635345458984375,1.1819190979003906,0.22543672221010524
221,0,nhdhr_80004245,1,0.28525871276855597,2.5319456481933607,3.742622995501055
222,0,nhdhr_25603321,5,1.8519624955052116,1.6153546792539175,3.4497814331138166
223,0,nhdhr_91594251,22,1.6956628161296927,1.5916801681424197,2.2187476732986604
224,0,nhdhr_25597507,1,1.2982156372070293,0.3680860900878926,0.05584410316412658
225,0,nhdhr_129753499,1,0.30705299377441264,1.3771091461181655,0.8708124208461143
226,0,nhdhr_58682071,2,1.794476612318176,2.0169563971316324,0.38483773939207155
227,0,nhdhr_112027721,52,0.8027154519098357,1.5394629657417278,2.0950571020889823
228,0,nhdhr_78690607,2,1.2569836091631972,1.0863824874899408,1.3814266702223708
229,0,nhdhr_107777173,2,0.6777142034050402,0.8490703733531335,0.3769870562023729
230,0,nhdhr_75474159,1,0.84242708478655,0.27966993059430933,2.0175395989687672
231,0,nhdhr_{F112374E-7CB8-4DBA-872E-B983BC6A3E27},1,0.13264175415039148,1.179369888305665,0.0730445689905892
232,0,nhdhr_68745490,6,1.259167097597159,1.6803391561311591,2.6978086770983642
233,0,nhdhr_131082538,1,3.6913986206054688,1.4498157501220703,1.2202160736589178
234,0,nhdhr_56128955,2,1.4819293756599017,1.6409016594070407,2.4846810368321686
235,0,nhdhr_130997150,8,1.6338070352302008,2.2779926093818603,2.2200565724499373
236,0,nhdhr_26037538,5,1.3477561159489857,2.0221636031743047,4.507788274514962
237,0,nhdhr_107515424,1,3.7404285430908217,5.414985275268556,6.012499507316825
238,0,nhdhr_31704389,1,0.7122421264648438,0.5062284469604492,3.538528954265331
239,0,nhdhr_107834389,1,0.2810771942138679,0.5502746582031257,0.27830389678648615
240,0,nhdhr_112043327,5,0.9517072969928094,0.7222241206267908,0.7168611963053668
241,0,nhdhr_107775805,1,0.3632940673828102,0.23416275024413835,0.8383317539211532
242,0,nhdhr_107719379,2,0.7140989009294055,1.7264881105216625,1.6068359400666878
243,0,nhdhr_95320015,1,0.23864593505859233,1.5772232055664048,0.06700181960557217
244,0,nhdhr_112028303,1,1.244464263916015,1.6939290618896479,1.9085673894164046
245,0,nhdhr_34121965,81,1.1182147306908978,2.224262711250609,2.437192839204442
246,0,nhdhr_59813071,1,1.3985119628906233,1.0817032623290999,0.7260233420880837
247,0,nhdhr_{71E63F47-5698-4189-AC8A-DC91A1ADD419},1,3.204993209838868,1.61586280822754,0.12177736924852667
248,0,nhdhr_41387989,28,2.701033396373428,3.173621588030206,4.397725213016899
249,0,nhdhr_57259646,1,1.1084480285644531,1.073486328125,1.2786811410204848
250,0,nhdhr_{F62CBD06-776E-4A93-A5BF-5C6F898A9463},2,1.3662312437106832,1.1293818866391059,2.9168446304499414
251,0,nhdhr_123912526,1,0.14136848449707173,0.25707778930664205,0.0006330404124881284
252,0,nhdhr_109986736,4,1.8685961555382953,2.5392859076464953,3.0013801190449128
253,0,nhdhr_144113108,1,0.8184805297851554,0.43673034667968835,5.160127321717091
254,0,nhdhr_129954788,2,3.564287810383621,3.6630986125158276,4.6673567060361645
255,0,nhdhr_34126947,37,1.9098151377729289,2.7126635245107553,3.575415430917811
256,0,nhdhr_136324995,1,0.24646957397460945,0.8188504409790038,0.5340179459163767
257,0,nhdhr_125961031,2,0.9116820341184192,0.4250236727552333,1.4488199911787072
258,0,nhdhr_112956027,1,0.43693771362304545,2.42832794189453,5.322647897249759
259,0,nhdhr_83021773,1,1.0033847808837884,1.2489883422851555,1.7211530602559542
260,0,nhdhr_167762650,5,3.0438275762029416,3.6669492045560292,4.9945076832291475
261,0,nhdhr_167667267,5,0.776698091539208,1.4503867075970545,2.6563342264653294
262,0,nhdhr_137420017,2,0.6371655494781762,1.294328155753712,0.6069672144449816
263,0,nhdhr_32672410,1,2.260075302124026,4.618082733154299,5.002746073602086
264,0,nhdhr_75660297,1,1.050883102416993,1.59517593383789,1.821491649219137
265,0,nhdhr_112027777,52,1.126575736492679,1.6813661138186995,2.269676204888521
266,0,nhdhr_112042457,1,0.8672340393066413,2.109301376342774,2.0354329858806928
267,0,nhdhr_40514765,1,1.3119686126708991,1.0425365447998054,1.213590152519874
268,0,nhdhr_116989313,1,1.1832535552978491,0.7444317626953101,2.4091684687298844
269,0,nhdhr_107708663,1,1.2044708251953118,1.275065612792968,0.8019692380983763
270,0,nhdhr_141196642,2,1.4999676899509589,1.7193463270613547,1.273148655813423
271,0,nhdhr_32414543,1,0.8864127349853526,0.7362395477294932,1.2768609560226558
272,0,nhdhr_109946160,1,1.9436931610107422,2.317140579223633,3.995637506624064
273,0,nhdhr_{55DF87F0-9102-4FF7-A814-9F8C530C6C1B},3,1.2254078442139067,2.249196163048373,2.092181548344859
274,0,nhdhr_48807636,1,0.48097991943359375,0.10141754150390625,0.31953986423516767
275,0,nhdhr_81001947,12,1.1653143024366686,2.0109185322058947,1.8039009907787915
276,0,nhdhr_91595509,134,1.2364108102134341,2.0936478307661606,2.5838943977216347
277,0,nhdhr_45719382,1,1.0100910949707043,0.7594826507568371,1.0136238844561092
278,0,nhdhr_48788975,1,0.32921791076660156,2.2810287475585938,0.06573112917848789
279,0,nhdhr_99333987,1,2.942579650878905,1.4686168670654283,0.9516418617004874
280,0,nhdhr_80995307,5,0.741578151708283,2.124497328908699,2.4891379329767545
281,0,nhdhr_107513982,8,1.2787201599128242,2.619995879740216,3.6741200927357713
282,0,nhdhr_122167965,4,1.4184750816969767,0.9108230722166466,2.198092634340508
283,0,nhdhr_133051387,3,3.2899418752073055,4.334568051255838,1.5341569481256638
284,0,nhdhr_155642842,1,0.5326290130615234,0.8641147613525391,1.2639006317301096
285,0,nhdhr_48799888,1,1.0544776916503906,1.9009456634521484,2.8803781647993105
286,0,nhdhr_58684625,2,0.34735242133360805,1.7962562991784168,1.6049366357608321
287,0,nhdhr_58708695,15,1.5499209927753117,1.951547417704261,1.9670473873264827
288,0,nhdhr_85802606,10,0.9972753956908044,1.6037822418637164,2.538451643513238
289,0,nhdhr_70331569,1,2.604288101196289,1.6326866149902344,1.9346097967787728
290,0,nhdhr_{F62950CC-681F-46A8-9BBF-338F579B2758},1,1.2354938507080107,0.1772109985351591,2.1640748417149354
291,0,nhdhr_75661685,8,1.4806242611033538,2.251140646042988,3.41474383711086
292,0,nhdhr_{9A809FD0-529F-4380-A059-6E0C0D1A0B60},1,2.290702285766601,10.223527374267578,11.387114590567252
293,0,nhdhr_157616440,2,1.3159094998321248,1.8057563072115774,1.586294031679506
294,0,nhdhr_167667250,5,0.4880848656636138,2.698921841844569,3.368520646391171
295,0,nhdhr_129754756,1,0.8520900726318352,2.2859851837158196,2.071734933219414
296,0,nhdhr_68747764,12,0.9275550630510915,1.6321173217045348,1.8999510360079777
297,0,nhdhr_60089352,2,1.450654012798973,1.0483374129737901,2.4625880047801365
298,0,nhdhr_143383209,1,0.6355198415120462,1.695772984822593,2.063666916333016
299,0,nhdhr_80997991,1,0.22540161132812386,1.8275954437255848,0.1020599942312117
300,0,nhdhr_130052467,1,0.5489952087402337,0.7241279602050774,0.9862870787609843
301,0,nhdhr_{B303F354-30EB-450F-BC07-9E711B90A366},1,0.01854933420817062,3.282978426615397,6.642690051397306
302,0,nhdhr_48788438,1,1.4926605224609375,1.9045352935791016,4.176829308095449
303,0,nhdhr_{B38EAAF2-7AEB-4D0B-BBEF-B0A00E737B39},1,0.29637966156005824,6.292134857177734,5.698253491420109
304,0,nhdhr_125263011,1,0.3998140106201191,2.924292205810545,1.4397567005617447
305,0,nhdhr_125548265,1,0.8674346923828118,0.29556007385253835,0.4814811151128886
306,0,nhdhr_29851729,1,3.064834518432619,3.266809387207033,3.391646054506353
307,0,nhdhr_120020396,71,2.1189077564133196,2.6582326763249604,3.037768361232927
308,0,nhdhr_129754586,9,1.1023609813615827,1.377270344907238,1.5040195672463883
309,0,nhdhr_69546003,1,0.8392734527587891,0.2309894561767578,0.49464013494485926
310,0,nhdhr_112626426,2,0.31619809951001027,1.0913248463518481,2.372754507631869
311,0,nhdhr_130166419,1,1.1637020111083984,1.9114513397216797,0.7840935994264555
312,0,nhdhr_78641975,1,0.4303367614746101,1.0058238983154304,1.8406666957290447
313,0,nhdhr_107723765,1,1.447522964477539,1.6903646850585936,0.7515391777167757
314,0,nhdhr_155642117,1,0.3735332489013672,0.18646812438964844,1.711006949811889
315,0,nhdhr_99323093,1,7.2330486297607415,5.28690071105957,4.484025592387166
